name,cbo,dit,fanIn,fanOut,lcom,noc,numberOfAttributes,numberOfAttributesInherited,numberOfLinesOfCode,numberOfMethods,numberOfMethodsInherited,numberOfPrivateAttributes,numberOfPrivateMethods,numberOfPublicAttributes,numberOfPublicMethods,rfc,wmc,numberOfVersionsUntil,numberOfFixesUntil,numberOfRefactoringsUntil,numberOfAuthorsUntil,linesAddedUntil,maxLinesAddedUntil,avgLinesAddedUntil,linesRemovedUntil,maxLinesRemovedUntil,avgLinesRemovedUntil,codeChurnUntil,maxCodeChurnUntil,avgCodeChurnUntil,ageWithRespectTo,weightedAgeWithRespectTo,bug
org.apache.lucene.document.DateTools,18,1,13,5,15,0,8,0,126.0,6.0,9,8,1,0.0,5,56.0,27.0,7,1,0,4,106.0,76.0,15.1429,47.0,33.0,6.71429,59.0,43.0,8.42857,213.429,87.9016,0
org.apache.lucene.analysis.ar.ArabicAnalyzer,4,2,0,4,1,0,3,0,11.0,2.0,15,1,0,0.0,2,7.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.lucene.benchmark.quality.trec.TrecTopicsReader,6,1,2,4,3,0,1,0,60.0,3.0,9,1,1,0.0,2,22.0,10.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,62.7143,0,0
org.apache.lucene.analysis.SinkTokenizer,10,3,10,0,15,4,2,1,28.0,6.0,16,0,0,0.0,6,14.0,9.0,7,0,0,2,60.0,17.0,8.57143,12.0,4.0,1.71429,48.0,17.0,6.85714,44.8571,19.8095,0
org.apache.lucene.search.FieldDocSortedHitQueue,11,2,1,10,10,0,2,1,123.0,5.0,19,0,1,2.0,0,25.0,41.0,14,2,0,6,182.0,47.0,13.0,131.0,90.0,9.35714,51.0,38.0,3.64286,242.143,81.5392,0
org.apache.lucene.search.TermScorer,8,3,2,6,21,0,11,0,81.0,7.0,17,11,0,0.0,6,29.0,19.0,17,1,0,7,212.0,51.0,12.4706,142.0,51.0,8.35294,70.0,44.0,4.11765,368.143,124.301,0
org.apache.lucene.swing.models.TableSearcherSimulator,15,1,0,15,1,0,0,0,51.0,2.0,9,0,0,0.0,2,27.0,2.0,2,0,0,2,2.0,1.0,1.0,4.0,3.0,2.0,-2.0,0,-1.0,187.0,91.8571,0
org.apache.lucene.search.BooleanFilter,10,2,2,8,45,0,4,0,129.0,10.0,21,1,3,3.0,6,76.0,42.0,7,1,0,3,266.0,167.0,38.0,187.0,180.0,26.7143,79.0,39.0,11.2857,132.286,95.7089,0
org.apache.lucene.index.DocConsumerPerThread,1,1,1,0,1,1,0,0,0.0,2.0,9,0,0,0.0,0,2.0,0.0,1,0,1,1,1,1,1.0,1,1,1.0,0,0,0.0,11.7143,0,0
org.apache.lucene.analysis.compound.hyphenation.ByteVector,2,1,1,1,28,0,4,0,42.0,8.0,18,4,0,0.0,8,10.0,11.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,20.7143,0,0
org.apache.lucene.analysis.payloads.PayloadHelper,3,1,2,1,6,0,0,0,18.0,4.0,9,0,0,0.0,4,8.0,4.0,1,0,1,1,1,1,1.0,1,1,1.0,0,0,0.0,42.2857,0,0
org.apache.lucene.search.DisjunctionMaxQuery,6,2,2,4,45,0,2,0,81.0,10.0,39,2,0,0.0,9,53.0,26.0,9,3,0,5,284.0,257.0,31.5556,274.0,257.0,30.4444,10.0,10.0,1.11111,151.0,121.497,0
org.apache.lucene.analysis.th.ThaiAnalyzer,3,2,1,2,1,0,0,0,7.0,2.0,15,0,0,0.0,2,6.0,1.0,2,0,0,2,1.0,1,0.5,2.0,1.0,1.0,-1.0,0,-0.5,122.286,0,0
org.apache.lucene.store.IndexOutput,33,1,31,2,105,5,3,0,61.0,15.0,9,3,0,0.0,15,30.0,19.0,8,0,0,4,95.0,25.0,11.875,24.0,9.0,3.0,71.0,25.0,8.875,210.143,137.215,0
org.apache.lucene.queryParser.surround.query.FieldsQuery,5,2,0,5,28,0,4,1,48.0,8.0,30,4,0,0.0,7,40.0,11.0,3,0,0,3,10.0,6.0,3.33333,9.0,5.0,3.0,1.0,1.0,0.333333,170.143,91.8857,0
org.apache.lucene.queryParser.surround.query.AndQuery,3,3,1,2,1,0,0,1,7.0,2.0,45,0,0,0.0,2,4.0,2.0,2,0,0,2,7.0,6.0,3.5,6.0,5.0,3.0,1.0,1.0,0.5,170.143,60.2449,0
org.apache.lucene.analysis.ru.RussianLetterTokenizer,3,4,2,1,1,0,1,1,14.0,2.0,21,1,0,0.0,1,3.0,5.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,216.286,0,0
org.apache.lucene.index.MultiLevelSkipListWriter,5,1,2,3,15,1,3,0,66.0,6.0,9,3,0,0.0,0,19.0,18.0,2,0,0,1,152.0,151.0,76.0,152.0,151.0,76.0,0.0,0.0,0.0,70.8571,50.3806,0
org.apache.lucene.search.function.IntFieldSource,5,3,1,4,10,0,1,0,43.0,5.0,31,1,0,0.0,5,13.0,8.0,3,0,0,2,3.0,1.0,1.0,3.0,1.0,1.0,0.0,0.0,0.0,70.1429,12.1429,0
org.apache.lucene.index.SerialMergeScheduler,7,2,6,1,3,1,0,0,10.0,3.0,11,0,0,0.0,3,5.0,4.0,3,0,0,1,2.0,1.0,0.666667,3.0,1.0,1.0,-1.0,0.0,-0.333333,55.1429,3.64286,0
org.apache.lucene.analysis.standard.StandardFilter,12,3,10,2,1,0,2,1,32.0,2.0,16,2,0,0.0,2,8.0,11.0,7,0,0,4,56.0,19.0,8.0,92.0,51.0,13.1429,-36.0,1.0,-5.14286,368.143,262.199,0
org.apache.lucene.benchmark.byTask.tasks.SearchTask,2,3,1,2,15,1,0,2,18.0,6.0,55,0,0,0.0,6,8.0,6.0,4,0,0,3,60.0,55.0,15.0,57.0,55.0,14.25,3.0,3.0,0.75,90.5714,10.9262,0
org.apache.lucene.util.SmallFloat,3,1,2,1,15,0,0,0,62.0,6.0,9,0,0,0.0,6,12.0,18.0,4,0,0,3,127.0,125.0,31.75,128.0,125.0,32.0,-1.0,0.0,-0.25,150.571,128.382,0
org.apache.lucene.store.je.JEIndexOutput,4,2,1,3,28,0,8,0,83.0,8.0,24,0,0,0.0,7,34.0,16.0,4,0,0,4,9.0,6.0,2.25,10.0,5.0,2.5,-1.0,1.0,-0.25,143.857,51.8413,0
org.apache.lucene.analysis.LowerCaseFilter,14,3,11,3,1,0,0,1,17.0,2.0,16,0,0,0.0,2,6.0,4.0,7,0,0,5,45.0,13.0,6.42857,73.0,51.0,10.4286,-28.0,5.0,-4.0,368.143,210.289,0
org.apache.lucene.queryParser.surround.query.ExceptionQueryTst,6,1,2,4,3,0,2,0,34.0,3.0,9,2,0,0.0,3,14.0,7.0,2,0,0,2,21.0,18.0,10.5,3.0,3.0,1.5,18.0,18.0,9.0,151.143,69.9184,0
org.apache.lucene.demo.html.Token,2,1,2,0,3,0,8,0,9.0,3.0,9,0,0,8.0,3,4.0,2.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,264.857,0,0
org.apache.lucene.store.db.DbIndexInput,6,2,1,5,28,0,5,0,92.0,8.0,33,0,0,0.0,7,34.0,16.0,2,0,0,1,2,1,1.0,2,1,1.0,0,0,0.0,179.286,15.2143,0
org.apache.lucene.benchmark.byTask.feeds.DocData,5,1,5,0,55,0,5,0,37.0,11.0,9,5,0,0.0,11,11.0,11.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,80.2857,0,0
org.apache.lucene.search.spans.SpanNearQuery,24,3,17,9,78,0,4,0,113.0,13.0,44,4,0,0.0,13,65.0,33.0,11,1,0,7,107.0,23.0,9.72727,23.0,5.0,2.09091,84.0,23.0,7.63636,244.714,88.3137,0
org.apache.lucene.queryParser.surround.parser.Token,2,1,2,0,3,0,8,0,9.0,3.0,9,0,0,8.0,3,4.0,2.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,170.143,0,0
org.apache.lucene.benchmark.byTask.tasks.PerfTask,43,1,37,6,210,20,7,0,93.0,21.0,18,5,0,0.0,15,54.0,31.0,6,1,0,4,284.0,230.0,47.3333,251.0,230.0,41.8333,33.0,20.0,5.5,90.5714,14.1177,0
org.apache.lucene.benchmark.byTask.feeds.BasicDocMaker,17,1,6,11,136,5,20,0,177.0,17.0,19,9,3,0.0,9,115.0,55.0,10,2,0,4,422.0,309.0,42.2,368.0,309.0,36.8,54.0,19.0,5.4,86.2857,8.87339,0
org.apache.lucene.search.regex.JavaUtilRegexCapabilities,3,1,0,3,10,0,1,0,22.0,5.0,12,1,0,0.0,5,12.0,11.0,4,0,1,2,45.0,23.0,11.25,6.0,5.0,1.5,39.0,23.0,9.75,145.0,10.4,0
org.apache.lucene.search.SimilarityDelegator,3,2,2,1,36,0,1,0,27.0,9.0,31,1,0,0.0,9,17.0,9.0,5,1,0,5,12.0,6.0,2.4,8.0,5.0,1.6,4.0,3.0,0.8,187.286,82.5595,0
org.apache.lucene.search.FuzzyQuery,16,3,3,13,36,0,4,2,88.0,9.0,49,2,0,0.0,8,44.0,21.0,17,1,0,8,237.0,75.0,13.9412,107.0,51.0,6.29412,130.0,68.0,7.64706,368.143,170.596,0
org.apache.lucene.xmlparser.builders.BoostingQueryBuilder,5,1,1,4,1,0,2,0,20.0,2.0,10,1,0,1.0,2,8.0,2.0,3,0,0,1,28.0,16.0,9.33333,29.0,27.0,9.66667,-1.0,15.0,-0.333333,136.571,27.5714,0
org.apache.lucene.search.SpanFilter,1,2,1,0,0,2,0,0,0.0,1.0,21,0,0,0.0,1,1.0,0.0,2,0,0,2,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,64.0,14.2143,0
org.apache.lucene.store.instantiated.InstantiatedTermPositionVector,3,2,1,2,3,0,1,0,9.0,3.0,50,1,0,0.0,3,9.0,3.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,29.8571,0,0
org.apache.lucene.store.MockRAMOutputStream,3,3,1,3,10,0,3,1,61.0,5.0,35,2,0,1.0,5,19.0,15.0,7,2,0,2,28.0,10.0,4.0,10.0,3.0,1.42857,18.0,7.0,2.57143,94.2857,34.0,0
org.apache.lucene.benchmark.byTask.tasks.ResetSystemSoftTask,2,3,0,2,1,1,0,2,7.0,2.0,42,0,0,0.0,2,4.0,2.0,4,0,0,3,52.0,49.0,13.0,60.0,49.0,15.0,-8.0,0.0,-2.0,90.5714,11.5,0
org.apache.lucene.index.IndexCommit,19,1,15,4,66,3,0,0,31.0,12.0,12,0,0,0.0,12,28.0,11.0,7,1,0,1,35.0,13.0,5.0,4.0,2.0,0.571429,31.0,13.0,4.42857,30.8571,17.4653,0
org.apache.lucene.analysis.compound.hyphenation.Hyphenation,2,1,2,0,3,0,2,0,9.0,3.0,9,2,0,0.0,2,3.0,3.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,20.7143,0,0
org.apache.lucene.search.similar.SimilarityQueries,5,1,0,5,1,0,0,0,28.0,2.0,9,0,1,0.0,1,14.0,6.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,194.286,0,0
org.apache.lucene.analysis.SimpleAnalyzer,47,2,44,3,3,0,0,0,12.0,3.0,15,0,0,0.0,3,8.0,3.0,5,0,0,4,32.0,13.0,6.4,58.0,51.0,11.6,-26.0,11.0,-5.2,368.143,211.545,0
org.apache.lucene.benchmark.byTask.feeds.DirDocMaker,9,2,0,9,10,0,4,11,66.0,5.0,33,0,0,0.0,3,41.0,11.0,4,0,0,3,24.0,15.0,6.0,11.0,5.0,2.75,13.0,10.0,3.25,66.4286,11.1429,0
org.apache.lucene.search.regex.SpanRegexQuery,15,3,2,13,66,0,2,0,73.0,12.0,46,2,0,0.0,12,41.0,18.0,4,1,0,2,4,1,1.0,4,1,1.0,0,0,0.0,151.571,3.39286,0
org.apache.lucene.benchmark.byTask.feeds.SimpleQueryMaker,3,2,0,3,0,1,0,3,24.0,1.0,23,0,0,0.0,0,14.0,1.0,5,0,0,4,73.0,63.0,14.6,118.0,63.0,23.6,-45.0,0.0,-9.0,90.5714,11.6536,0
org.apache.lucene.index.TermVectorsTermsWriterPerField,10,2,2,10,36,0,10,0,186.0,9.0,15,0,0,10.0,2,43.0,31.0,2,0,1,1,5.0,4.0,2.5,1.0,1,0.5,4.0,4.0,2.0,11.7143,2.05714,0
org.apache.lucene.benchmark.byTask.tasks.CommitIndexTask,2,2,0,2,1,0,0,2,11.0,2.0,39,0,0,0.0,2,5.0,3.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,4.14286,0,0
org.apache.lucene.benchmark.byTask.tasks.SearchTravRetHighlightTask,8,4,0,8,28,1,4,3,55.0,8.0,64,0,0,0.0,7,41.0,18.0,1,1,0,1,1,1,1.0,1,1,1.0,0,0,0.0,36.8571,0,0
org.apache.lucene.search.highlight.QueryScorer,3,1,1,2,15,0,5,0,45.0,6.0,12,1,0,4.0,6,18.0,11.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,234.714,0,0
org.apache.lucene.queryParser.FastCharStream,3,1,1,2,91,0,6,0,75.0,14.0,21,0,1,6.0,13,24.0,19.0,4,1,0,4,22.0,13.0,5.5,59.0,51.0,14.75,-37.0,1.0,-9.25,361.857,150.474,0
org.apache.lucene.benchmark.standard.StandardOptions,1,1,1,0,28,0,4,0,24.0,8.0,9,4,0,0.0,8,8.0,8.0,5,0,0,3,3.0,1.0,0.6,11.0,6.0,2.2,-8.0,0.0,-1.6,99.0,19.619,0
org.apache.lucene.search.function.FieldCacheSource,5,2,4,1,28,4,1,0,23.0,8.0,23,1,0,0.0,8,13.0,7.0,3,1,0,2,3.0,1.0,1.0,7.0,4.0,2.33333,-4.0,0,-1.33333,70.1429,28.9048,0
org.apache.lucene.search.CachingWrapperFilter,6,2,4,2,15,2,2,0,54.0,6.0,21,0,0,0.0,6,16.0,11.0,11,0,0,6,69.0,25.0,6.27273,69.0,51.0,6.27273,0.0,25.0,0.0,264.143,136.253,1
org.apache.lucene.search.RangeQuery,12,3,5,7,105,1,6,2,85.0,15.0,49,6,1,0.0,13,49.0,54.0,25,4,0,10,319.0,104.0,12.76,288.0,92.0,11.52,31.0,75.0,1.24,367.143,202.125,1
org.apache.lucene.analysis.sinks.TokenRangeSinkTokenizer,1,4,0,1,3,0,3,3,14.0,3.0,22,3,0,0.0,3,4.0,5.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,43.7143,0,0
org.apache.lucene.index.CompoundFileWriter,11,1,4,7,15,0,6,0,147.0,6.0,9,6,1,0.0,4,52.0,22.0,15,3,0,7,192.0,117.0,12.8,146.0,60.0,9.73333,46.0,57.0,3.06667,262.857,46.6734,0
org.apache.lucene.benchmark.standard.StandardBenchmarker,26,2,0,26,45,0,3,0,319.0,10.0,12,1,0,0.0,4,165.0,58.0,8,0,0,4,17.0,6.0,2.125,24.0,15.0,3.0,-7.0,2.0,-0.875,99.0,40.521,0
org.apache.lucene.queryParser.surround.query.SrndBooleanQuery,4,1,3,1,1,0,0,0,13.0,2.0,9,0,0,0.0,2,12.0,4.0,2,0,0,2,7.0,6.0,3.5,6.0,5.0,3.0,1.0,1.0,0.5,170.143,60.2449,0
org.apache.lucene.analysis.snowball.SnowballFilter,8,3,2,6,1,0,1,1,23.0,2.0,16,1,0,0.0,2,13.0,4.0,7,1,0,2,7,1,1.0,7,1,1.0,0,0,0.0,302.714,31.3061,0
org.apache.lucene.index.FieldInfo,1,1,1,0,3,0,9,0,38.0,3.0,9,0,0,9.0,1,4.0,10.0,10,0,1,6,100.0,43.0,10.0,65.0,51.0,6.5,35.0,43.0,3.5,368.143,283.449,1
org.apache.lucene.search.Hits,39,1,31,9,55,0,14,0,141.0,11.0,9,13,5,1.0,5,42.0,32.0,22,4,0,10,403.0,136.0,18.3182,315.0,125.0,14.3182,88.0,56.0,4.0,368.143,160.563,0
org.apache.lucene.search.spell.JaroWinklerDistance,2,1,1,1,10,0,1,0,73.0,5.0,10,1,1,0.0,4,25.0,19.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,16.0,0,0
org.apache.lucene.search.FieldSortedHitQueue,10,2,1,9,153,0,4,1,265.0,18.0,19,0,1,0.0,4,73.0,33.0,29,6,1,10,799.0,257.0,27.5517,503.0,286.0,17.3448,296.0,96.0,10.2069,244.714,59.3216,0
org.apache.lucene.util.cache.SimpleLRUCache,3,3,2,1,0,0,2,1,11.0,1.0,22,2,0,0.0,1,3.0,1.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,19.7143,0,0
org.apache.lucene.search.RangeTermEnum,6,3,1,5,6,0,7,0,75.0,4.0,24,7,0,0.0,2,15.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
org.apache.lucene.analysis.StopFilter,21,3,19,2,21,0,3,1,36.0,7.0,16,3,0,0.0,7,17.0,10.0,21,0,1,7,320.0,75.0,15.2381,246.0,51.0,11.7143,74.0,59.0,3.52381,368.143,224.254,0
org.apache.lucene.index.PositionBasedTermVectorMapper,2,2,1,1,10,0,4,0,35.0,5.0,15,4,0,0.0,5,14.0,10.0,2,0,0,2,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,60.0,2.42857,0
org.apache.lucene.store.ChecksumIndexOutput,4,2,1,3,55,0,2,0,45.0,11.0,24,0,0,2.0,11,29.0,11.0,2,0,0,1,25.0,24.0,12.5,1.0,1,0.5,24.0,24.0,12.0,34.2857,11.6571,0
org.apache.lucene.misc.LengthNormModifier,12,1,1,11,3,0,2,0,77.0,3.0,9,2,0,0.0,3,42.0,15.0,6,0,0,4,132.0,123.0,22.0,136.0,123.0,22.6667,-4.0,0.0,-0.666667,123.857,28.4307,0
org.apache.lucene.benchmark.byTask.tasks.OptimizeTask,3,2,0,3,6,0,1,2,16.0,4.0,39,0,0,1.0,4,10.0,4.0,4,1,0,3,52.0,39.0,13.0,42.0,39.0,10.5,10.0,10.0,2.5,90.5714,19.8901,0
org.apache.lucene.xmlparser.QueryTemplateManager,14,1,2,12,21,0,4,0,50.0,7.0,9,0,0,4.0,7,36.0,10.0,4,0,0,2,130.0,112.0,32.5,21.0,17.0,5.25,109.0,95.0,27.25,88.8571,1.90659,0
org.apache.lucene.demo.FileDocument,6,1,3,3,1,0,0,0,26.0,2.0,9,0,1,0.0,1,10.0,2.0,9,1,0,5,47.0,13.0,5.22222,87.0,51.0,9.66667,-40.0,1.0,-4.44444,349.571,149.696,0
org.tartarus.snowball.ext.German2Stemmer,1,2,0,1,28,0,12,6,644.0,8.0,35,12,7,0.0,1,63.0,116.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,6.57143,0,0
org.apache.lucene.index.DocHelper,10,1,7,3,6,0,56,0,21.0,4.0,9,0,1,27.0,3,15.0,5.0,15,3,0,7,231.0,71.0,15.4,143.0,34.0,9.53333,88.0,65.0,5.86667,241.714,111.39,0
org.apache.lucene.search.TopDocCollector,5,2,2,3,6,1,3,0,32.0,4.0,11,1,0,0.0,3,10.0,9.0,7,1,0,6,38.0,17.0,5.42857,24.0,7.0,3.42857,14.0,13.0,2.0,144.286,107.947,0
org.apache.lucene.index.MultiSegmentReader,14,3,2,12,435,1,7,5,300.0,30.0,78,6,2,0.0,16,124.0,75.0,7,2,1,3,692.0,475.0,98.8571,514.0,475.0,73.4286,178.0,133.0,25.4286,62.8571,11.8214,1
org.apache.lucene.search.QueryWrapperFilter,10,2,5,5,15,0,1,0,32.0,6.0,21,1,0,0.0,6,16.0,7.0,3,0,0,2,16.0,15.0,5.33333,1.0,1,0.333333,15.0,15.0,5.0,78.1429,39.9107,0
org.apache.lucene.search.function.DocValues,12,1,9,3,78,1,4,0,52.0,13.0,9,4,1,0.0,11,28.0,12.0,3,0,0,2,15.0,13.0,5.0,21.0,19.0,7.0,-6.0,0.0,-2.0,70.1429,24.1429,0
org.apache.lucene.index.DocFieldConsumerPerThread,3,1,3,0,6,3,0,0,0.0,4.0,9,0,0,0.0,0,4.0,0.0,1,0,1,1,1,1,1.0,1,1,1.0,0,0,0.0,11.7143,0,0
org.apache.lucene.analysis.KeywordTokenizer,2,3,0,2,3,0,2,1,30.0,3.0,16,2,0,0.0,3,11.0,7.0,4,0,0,2,21.0,11.0,5.25,10.0,8.0,2.5,11.0,8.0,2.75,190.714,5.98639,0
org.apache.lucene.queryParser.precedence.TokenMgrError,5,1,2,3,6,0,5,0,57.0,4.0,27,0,0,1.0,2,26.0,17.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,187.286,0,0
org.apache.lucene.analysis.ngram.EdgeNGramTokenizer,4,3,1,3,1,0,10,1,34.0,2.0,16,7,0,0.0,2,10.0,6.0,6,0,0,3,107.0,84.0,17.8333,54.0,36.0,9.0,53.0,48.0,8.83333,93.7143,19.0921,0
org.apache.lucene.search.similar.MoreLikeThisQuery,4,2,1,3,171,0,8,0,74.0,19.0,39,3,0,5.0,19,31.0,20.0,6,0,0,4,44.0,17.0,7.33333,3.0,1.0,0.5,41.0,17.0,6.83333,136.571,53.5227,0
org.apache.lucene.search.highlight.SimpleHTMLFormatter,8,1,6,2,1,0,2,0,16.0,2.0,10,0,0,2.0,2,6.0,3.0,2,0,0,2,2,1,1.0,2,1,1.0,0,0,0.0,234.714,7.71429,0
org.apache.lucene.index.FormatPostingsFieldsWriter,6,2,2,4,3,0,7,0,35.0,3.0,11,0,0,7.0,1,11.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.lucene.store.NoLockFactory,3,2,3,0,6,0,2,1,7.0,4.0,13,2,0,0.0,4,4.0,3.0,3,1,0,2,8.0,6.0,2.66667,7.0,5.0,2.33333,1.0,1.0,0.333333,110.143,10.1607,0
org.apache.lucene.search.FilterClause,3,1,3,0,3,0,2,0,10.0,3.0,18,0,0,2.0,3,3.0,3.0,3,0,0,3,18.0,17.0,6.0,2.0,1.0,0.666667,16.0,17.0,5.33333,132.286,59.2302,0
org.apache.lucene.xmlparser.webdemo.FormBasedXmlQueryDemo,15,1,0,15,3,0,4,0,92.0,3.0,48,4,1,0.0,1,50.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
org.apache.lucene.index.InvertedDocEndConsumerPerField,1,1,1,0,1,1,0,0,0.0,2.0,9,0,0,0.0,0,2.0,0.0,1,0,1,1,1,1,1.0,1,1,1.0,0,0,0.0,11.7143,0,0
org.tartarus.snowball.ext.RomanianStemmer,1,2,0,1,78,0,11,6,747.0,13.0,35,11,12,0.0,1,77.0,140.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,6.57143,0,0
org.apache.lucene.store.je.File,12,1,4,8,45,0,7,0,168.0,10.0,9,0,1,0.0,0,72.0,24.0,4,0,0,3,14.0,6.0,3.5,10.0,5.0,2.5,4.0,4.0,1.0,143.857,34.9592,0
org.apache.lucene.benchmark.byTask.tasks.DeleteDocTask,4,2,0,4,21,0,8,2,37.0,7.0,39,6,1,0.0,6,22.0,12.0,4,1,0,3,110.0,82.0,27.5,89.0,82.0,22.25,21.0,21.0,5.25,90.5714,11.0143,0
org.apache.lucene.search.Scorer,25,2,25,0,6,16,1,0,6.0,4.0,13,1,0,0.0,3,4.0,2.0,14,2,0,8,183.0,46.0,13.0714,152.0,54.0,10.8571,31.0,34.0,2.21429,368.143,183.101,0
org.apache.lucene.analysis.nl.DutchStemmer,4,1,1,3,153,0,5,0,289.0,18.0,9,5,15,0.0,2,143.0,102.0,5,0,0,3,5,1,1.0,5,1,1.0,0,0,0.0,239.143,9.37143,0
org.apache.lucene.search.function.ValueSourceQuery,9,2,3,6,21,1,1,0,26.0,7.0,39,0,0,1.0,6,20.0,9.0,3,2,0,2,5.0,3.0,1.66667,7.0,3.0,2.33333,-2.0,0.0,-0.666667,70.1429,24.2571,1
org.apache.lucene.store.db.SanityLoadLibrary,0,1,0,0,0,0,0,0,5.0,1.0,9,0,0,0.0,1,3.0,1.0,1,1,0,1,1,1,1.0,1,1,1.0,0,0,0.0,71.0,0,0
org.apache.lucene.benchmark.byTask.tasks.NewAnalyzerTask,6,2,0,6,6,0,2,2,37.0,4.0,39,2,0,0.0,4,22.0,10.0,1,1,0,1,1,1,1.0,1,1,1.0,0,0,0.0,59.5714,0,0
org.tartarus.snowball.ext.GermanStemmer,1,2,0,1,28,0,11,6,615.0,8.0,35,11,7,0.0,1,60.0,109.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,6.57143,0,0
org.apache.lucene.util.Constants,0,1,0,0,0,0,8,0,1.0,1.0,9,0,1,0.0,0,1.0,1.0,7,2,0,5,27.0,13.0,3.85714,64.0,51.0,9.14286,-37.0,5.0,-5.28571,365.0,168.355,0
org.apache.lucene.queryParser.surround.query.SrndTermQuery,7,3,1,6,10,0,1,1,25.0,5.0,44,1,0,0.0,5,19.0,8.0,3,0,0,3,9.0,6.0,3.0,12.0,6.0,4.0,-3.0,1.0,-1.0,170.143,51.0794,0
org.apache.lucene.queryParser.surround.query.SrndTruncQuery,10,3,1,9,21,0,5,1,63.0,7.0,44,5,0,0.0,4,40.0,19.0,2,0,0,2,7.0,6.0,3.5,6.0,5.0,3.0,1.0,1.0,0.5,170.143,60.2449,0
org.apache.lucene.search.spans.NearSpansUnordered,7,2,1,7,120,0,10,0,151.0,16.0,16,10,7,0.0,9,80.0,51.0,4,2,0,4,67.0,51.0,16.75,27.0,12.0,6.75,40.0,39.0,10.0,101.714,85.6567,0
org.apache.lucene.xmlparser.builders.BooleanFilterBuilder,9,1,1,8,1,0,1,0,23.0,2.0,10,1,0,0.0,2,13.0,4.0,4,1,0,2,30.0,16.0,7.5,11.0,6.0,2.75,19.0,15.0,4.75,132.286,36.9667,0
org.apache.lucene.benchmark.quality.utils.SimpleQQParser,4,1,2,2,1,0,3,0,12.0,2.0,10,2,0,1.0,2,8.0,3.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,62.7143,0,0
org.apache.lucene.index.SnapshotDeletionPolicy,5,1,1,4,15,0,3,0,31.0,6.0,11,3,1,0.0,5,22.0,9.0,6,1,0,1,39.0,16.0,6.5,18.0,8.0,3.0,21.0,8.0,3.5,44.1429,15.4872,0
org.apache.lucene.analysis.cz.CzechAnalyzer,5,2,0,5,3,0,2,0,35.0,3.0,15,1,0,0.0,3,15.0,6.0,7,0,0,3,7,1,1.0,7,1,1.0,0,0,0.0,250.143,19.3878,0
org.apache.lucene.index.ByteSliceWriter,2,1,1,1,15,0,4,0,45.0,6.0,9,3,0,1.0,6,10.0,10.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,20.5714,0,0
org.apache.lucene.analysis.fr.FrenchStemmer,4,1,1,3,210,0,8,0,482.0,21.0,9,8,19,0.0,1,174.0,128.0,3,0,0,2,3,1,1.0,3,1,1.0,0,0,0.0,246.143,10.0952,0
org.apache.lucene.benchmark.byTask.feeds.AbstractQueryMaker,4,1,0,4,15,3,3,0,26.0,6.0,13,0,0,0.0,4,15.0,7.0,1,0,0,1,1,1,1.0,1,1,1.0,0,0,0.0,81.0,0,0
org.apache.lucene.search.FilteredTermEnum,9,2,8,1,36,5,2,0,38.0,9.0,15,2,0,0.0,6,18.0,14.0,10,1,0,7,27.0,13.0,2.7,65.0,51.0,6.5,-38.0,1.0,-3.8,368.143,162.794,0
org.apache.lucene.analysis.payloads.NumericPayloadTokenFilter,4,3,1,3,1,0,2,1,14.0,2.0,16,2,0,0.0,2,8.0,4.0,3,0,1,2,9.0,6.0,3.0,42.0,36.0,14.0,-33.0,1.0,-11.0,43.7143,24.7937,0
